target_acc,asm_acc
PDT001994176.1,GCA_033890145.1
PDT000749080.1,GCA_013177065.1
PDT001221942.1,GCA_021589805.1
PDT001222011.1,GCA_021588405.1
PDT001231430.1,GCA_021573275.1
PDT001342245.1,GCA_023993015.1
PDT001682381.1,GCA_029603415.1
PDT001676030.1,GCA_029520875.1
PDT001677699.1,GCA_029568675.1
PDT001593644.1,
PDT001872978.2,GCA_031165385.1
PDT001413324.1,GCA_025107525.1
PDT001514314.1,GCA_026623345.1
PDT002320684.1,
PDT002336457.1,
PDT002245865.1,
PDT002042678.1,GCA_034816725.1
PDT001193107.1,
PDT000887399.1,
PDT001371362.1,GCA_024481105.1
PDT001364806.1,GCA_024369355.1
PDT002164275.1,
PDT002043258.1,
PDT000045323.1,GCA_000794005.1
PDT001831932.1,GCA_032320855.1
PDT001832227.1,GCA_954774165.1
PDT001226444.4,
PDT001207643.4,
PDT002123395.1,GCA_037730415.1
PDT000096490.1,GCA_001453705.1
PDT000483091.1,GCA_004374095.1
PDT000923338.1,GCA_016339785.1
PDT001997125.1,GCA_033937285.1
PDT001251591.1,GCA_022340975.1
PDT001406409.1,GCA_024833525.1
PDT001228315.1,GCA_021532875.1
PDT001615427.1,GCA_028610025.1
PDT001997628.1,GCA_033927405.1
PDT001730348.1,GCA_029987995.1
PDT000429918.1,GCA_003974335.1
PDT002081862.2,GCA_036664175.1
PDT002017531.1,GCA_034065415.1
PDT002336470.1,
PDT002344695.1,
PDT000755690.1,
PDT000771361.1,
PDT000882434.1,
PDT000887384.1,
PDT000755586.1,
PDT002164127.1,
PDT002014266.1,GCA_034045765.1
PDT000045325.1,GCA_000794045.1
PDT002164370.1,
PDT001829014.3,GCA_031797055.2
PDT001175555.1,GCA_021614535.1
PDT000430046.1,GCA_003976865.1
PDT000411598.1,GCA_003834745.1
PDT001997857.1,GCA_033922905.1
PDT001993659.1,GCA_033895745.1
PDT001087786.1,GCA_021651315.1
PDT000607960.1,GCA_009025765.1
PDT001363365.1,GCA_024371785.1
PDT001210220.1,GCA_021596845.1
PDT001100343.1,GCA_019430175.1
PDT001388920.1,
PDT001344229.1,GCA_023947215.1
PDT001774780.1,GCA_030248835.1
PDT001963746.1,GCA_033142675.1
PDT002088916.1,GCA_036879445.1
PDT001244042.1,GCA_022016005.1
PDT002243903.1,
PDT002276256.1,
PDT002042905.1,GCA_034812125.1
PDT000759671.1,
PDT000424153.1,GCA_021712415.1
PDT000570941.1,GCA_902387405.1
PDT000045431.1,GCA_000796165.1
PDT002043236.1,
PDT000045144.1,GCA_000790425.1
PDT000045169.1,GCA_000790915.1
PDT002164380.1,
PDT001476297.1,GCA_026051395.1
PDT001226371.4,
PDT000084435.1,GCA_001295295.1
PDT001997545.1,GCA_033929025.1
PDT001997793.1,GCA_033924105.1
PDT001346899.1,GCA_023908625.1
PDT001898029.1,GCA_031850055.1
PDT000767045.1,GCA_013343495.1
PDT000411738.1,GCA_003837535.1
PDT001577301.1,GCA_027855615.1
PDT001211757.1,
PDT001263812.1,GCA_022555745.1
PDT001346378.1,GCA_023934565.1
PDT001518935.1,GCA_026727715.1
PDT001593335.1,
PDT001413746.1,GCA_025123155.1
PDT001413353.1,GCA_025108245.1
PDT002081874.2,GCA_036664415.1
PDT002249239.1,GCA_040657775.1
PDT001730368.1,GCA_029988695.1
PDT001736406.1,GCA_030016095.1
PDT002055245.1,GCA_035727345.1
PDT002076243.1,GCA_036541535.1
PDT002266690.1,GCA_040885905.1
PDT000755693.1,
PDT002164340.1,
PDT000070469.1,GCA_001060435.1
PDT002072188.1,GCA_036410695.1
PDT001484954.1,GCA_026178895.1
PDT001986444.1,GCA_033821855.1
PDT000174689.1,GCA_001910365.1
PDT000768464.1,
PDT000480317.1,GCA_004355125.1
PDT001346666.1,GCA_023945225.1
PDT000686228.1,GCA_010609505.1
PDT001222120.1,GCA_021586215.1
PDT001349714.1,GCA_023929615.1
PDT001349790.1,GCA_023933795.1
PDT001451059.1,GCA_025658615.1
PDT001897971.1,GCA_031848895.1
PDT002331264.1,GCA_041355735.1
PDT000883135.1,
PDT001726133.1,
PDT002027281.1,GCA_963427885.1
PDT000167136.1,GCA_001874995.1
PDT001228303.1,GCA_021513435.1
PDT000915638.1,GCA_016010785.1
PDT000795085.1,GCA_013434215.1
PDT001388909.1,
PDT001009305.1,GCA_018026675.1
PDT001593331.1,
PDT001413786.1,GCA_025123955.1
PDT001414032.1,GCA_025130775.1
PDT002266693.1,GCA_040885965.1
PDT001198170.1,GCA_021610245.1
PDT001505084.1,GCA_026535115.1
PDT001094430.1,GCA_021645985.1
PDT001851016.2,GCA_031677195.2
PDT000768002.1,GCA_021681195.1
PDT000923518.1,GCA_016344065.1
PDT000915613.1,GCA_016010275.1
PDT001997852.1,GCA_033922985.1
PDT001672357.1,GCA_029468725.1
PDT001210074.1,GCA_021600965.1
PDT001615402.1,GCA_028609245.1
PDT001163765.1,GCA_020640075.1
PDT001611653.1,GCA_028567465.1
PDT001898000.1,GCA_031849475.1
PDT002014282.1,GCA_034046135.1
PDT002352040.1,GCA_041699565.1
PDT000048941.1,GCA_000829275.1
PDT000769096.1,GCA_021676595.1
PDT000755616.1,
PDT001363270.1,GCA_024372045.1
PDT002027370.1,GCA_963433955.1
PDT000045190.1,GCA_000791345.1
PDT001207441.4,
PDT000483002.1,GCA_004372315.1
PDT000915836.1,GCA_016091075.1
PDT000923487.1,GCA_016343415.1
PDT000906788.1,GCA_015762955.1
PDT000923227.1,GCA_016337565.1
PDT000686160.1,GCA_010605395.1
PDT000411638.1,GCA_003835545.1
PDT001682417.1,GCA_029604145.1
PDT001349655.1,GCA_023928425.1
PDT001344263.1,GCA_023946595.1
PDT001760705.1,GCA_030122135.1
PDT002034652.1,GCA_034476785.1
PDT001413211.1,GCA_025104185.1
PDT001413268.1,GCA_025105675.1
PDT001577942.1,GCA_027857315.1
PDT001551422.1,GCA_027495495.1
PDT002066830.1,GCA_036233395.1
PDT001852492.1,GCA_030737895.1
PDT001877673.1,GCA_031221745.1
PDT002069507.1,GCA_036316485.1
PDT002320125.1,
PDT002337414.1,
PDT002243923.1,
PDT002245817.1,
PDT001342665.1,
PDT002042946.1,GCA_034811285.1
PDT002042601.1,GCA_034818345.1
PDT001505184.1,GCA_026532735.1
PDT001608802.1,GCA_949074665.1
PDT002027752.1,GCA_963434775.1
PDT000045476.1,GCA_000797055.1
PDT002043230.1,
PDT000103121.2,GCA_001515915.2
PDT001226126.4,
PDT000483053.1,GCA_004373355.1
PDT001344335.1,GCA_023944515.1
PDT001346519.1,GCA_023924465.1
PDT001958446.1,GCA_033090255.1
PDT001488231.1,GCA_026251495.1
PDT001235955.1,GCA_021730475.1
PDT001286286.1,GCA_022985295.1
PDT001223127.1,GCA_021441545.1
PDT001344048.1,GCA_023951075.1
PDT002249285.1,GCA_040658695.1
PDT002249282.1,GCA_040658635.1
PDT002042858.1,GCA_034813145.1
PDT000755715.1,
PDT000202093.2,
PDT000045137.1,GCA_000790285.1
PDT000045163.1,GCA_000790805.1
PDT000045225.1,GCA_000792045.1
PDT002014274.1,GCA_034045915.1
PDT000669658.1,GCA_009925095.1
PDT001226401.4,
PDT001729017.1,GCA_029961665.1
PDT001257913.3,GCA_022473995.3
PDT001451087.1,GCA_025661145.1
PDT000923330.1,GCA_016339645.1
PDT001993692.1,GCA_033895145.1
PDT001997335.1,GCA_033933185.1
PDT001994200.1,GCA_033889645.1
PDT001087526.1,GCA_021659155.1
PDT001009309.1,GCA_018026775.1
PDT001406510.1,GCA_024832405.1
PDT002069468.1,GCA_036315705.1
PDT002081884.2,GCA_036664615.1
PDT002245752.1,
PDT001200990.1,GCA_021603225.1
PDT001491400.1,
PDT000202048.2,
PDT002043172.1,
PDT002014279.1,GCA_034046035.1
PDT000045368.1,GCA_000794905.1
PDT002381733.1,
PDT001203142.4,
PDT000868674.3,GCA_021666915.3
PDT000293766.1,GCA_002980255.1
PDT001997333.1,GCA_033933225.1
PDT001346885.1,GCA_023908345.1
PDT000866456.1,GCA_021667115.1
PDT001127840.1,GCA_019911545.1
PDT001682385.1,GCA_029603505.1
PDT001727390.1,GCA_029955035.1
PDT002249235.1,GCA_040657695.1
PDT002054308.1,
PDT001877444.1,GCA_031207495.1
PDT001849312.1,GCA_030709805.1
PDT001948773.1,GCA_032843765.1
PDT002122435.1,
PDT002386417.1,
PDT000771119.1,GCA_021673725.1
PDT001902574.1,GCA_032033895.1
PDT000045472.1,GCA_000796985.1
PDT002164309.1,
PDT002164145.1,
PDT000411605.1,GCA_003834895.1
PDT000243240.1,GCA_002332165.1
PDT001343618.1,GCA_024739205.1
PDT000915820.1,GCA_016090735.1
PDT000414923.1,GCA_003863745.1
PDT001346534.1,GCA_023944355.1
PDT001344098.1,GCA_023949975.1
PDT001342772.1,GCA_023991275.1
PDT002100383.1,
PDT001615192.1,GCA_028607205.1
PDT001877363.1,GCA_031204265.1
PDT001991790.1,GCA_033797075.1
PDT001211399.1,
PDT002042669.1,GCA_034816965.1
PDT000771153.1,GCA_021672955.1
PDT000920827.1,
PDT001608846.1,GCA_949077385.1
PDT002164420.1,
PDT000045216.1,GCA_000791855.1
PDT000207013.1,GCA_002116945.1
PDT000243141.1,GCA_002326205.1
PDT000391928.1,GCA_003629995.1
PDT001997532.1,GCA_033929305.1
PDT001668307.1,GCA_029397075.1
PDT000753990.1,GCA_021692995.1
PDT000741007.1,GCA_013115555.1
PDT001348422.1,GCA_024009875.1
PDT001211751.1,
PDT002266706.1,GCA_040886185.1
PDT001413895.1,GCA_025126135.1
PDT001852534.1,GCA_030738755.1
PDT001991805.1,GCA_033797435.1
PDT002014325.1,GCA_034047025.1
PDT001200622.1,
PDT000882462.1,
PDT000045224.1,GCA_000792025.1
PDT002164099.1,
PDT002164229.1,
PDT000045197.1,GCA_000791485.1
PDT001079168.1,GCA_021660975.1
PDT001086049.1,GCA_019168025.1
PDT001682509.1,GCA_029605975.1
PDT001265087.1,GCA_022570395.1
PDT002235112.1,GCA_040422535.1
PDT001991825.1,GCA_033797805.1
PDT002055322.1,GCA_035728885.1
PDT002247790.1,GCA_040581215.1
PDT002086395.1,GCA_036863895.1
PDT002208499.1,GCA_040186685.1
PDT000754234.1,GCA_021684395.1
PDT001198186.1,GCA_021610185.1
PDT000771136.1,GCA_021673475.1
PDT000045378.1,GCA_000795105.1
PDT000045450.1,GCA_000796545.1
PDT000045271.1,GCA_000792965.1
PDT002164174.1,
PDT001175390.1,GCA_021614635.1
PDT002305310.1,
PDT000400262.1,GCA_003698685.1
PDT000795157.1,GCA_013435645.1
PDT001997312.1,GCA_033933645.1
PDT000673475.1,GCA_021707735.1
PDT001615377.1,GCA_028608745.1
PDT001261196.1,GCA_022487965.1
PDT001343956.1,GCA_023953665.1
PDT001344068.1,GCA_023950675.1
PDT001593492.1,
PDT001413899.1,GCA_025126215.1
PDT001413372.1,GCA_025108605.1
PDT001991774.1,GCA_033796765.1
PDT002042728.1,GCA_034815725.1
PDT000882485.1,
PDT001193774.1,
PDT001013181.1,GCA_021662565.1
PDT001505165.1,GCA_026532395.1
PDT000756160.1,
PDT001264645.1,GCA_022602665.1
PDT001997641.1,GCA_033927145.1
PDT000639784.1,GCA_009727395.1
PDT001072865.1,GCA_018920645.1
PDT001880988.1,GCA_031372915.1
PDT001577089.1,GCA_027992905.1
PDT001175554.1,GCA_021614495.1
PDT002082801.1,GCA_036759825.1
PDT001228310.1,GCA_021513575.1
PDT000795142.1,GCA_013435355.1
PDT000898981.1,GCA_015680105.1
PDT001676035.1,GCA_029531315.1
PDT002066803.1,GCA_036232725.1
PDT000756311.1,
PDT000768356.1,
PDT002042936.1,GCA_034811465.1
PDT001505099.1,GCA_026534935.1
PDT000045269.1,GCA_000792925.1
PDT002164357.1,
PDT002014270.1,GCA_034045835.1
PDT000277139.1,GCA_002866765.1
PDT000923358.1,GCA_016340185.1
PDT000915603.1,GCA_016010075.1
PDT001454991.1,GCA_025696945.1
PDT001325719.1,GCA_023777875.1
PDT001462617.1,GCA_025780215.1
PDT002273795.1,GCA_040901025.1
PDT002146228.1,GCA_038439495.1
PDT002319898.1,
PDT002077923.1,GCA_036543645.1
PDT002320696.1,
PDT000884562.1,
PDT001608856.1,GCA_949062235.1
PDT000045149.1,GCA_000790525.1
PDT000045103.1,GCA_000789605.1
PDT000821568.3,GCA_021669235.3
PDT001997351.1,GCA_033932865.1
PDT001994106.1,GCA_033891365.1
PDT001894195.1,GCA_031825535.1
PDT000767791.1,GCA_021682315.1
PDT000795144.1,GCA_013435405.1
PDT001363075.1,GCA_024322995.1
PDT002305319.1,
PDT001695869.1,GCA_029844885.1
PDT001344003.1,GCA_023951975.1
PDT002169837.1,GCA_039679065.1
PDT002265950.1,
PDT000771103.1,GCA_021674275.1
PDT000045251.1,GCA_000792565.1
PDT000045480.1,GCA_000797145.1
PDT000756122.1,
PDT000899203.3,GCA_021665975.3
PDT001997831.1,GCA_033923405.1
PDT000673569.1,GCA_021706635.1
PDT001210099.1,GCA_021599225.1
PDT001349765.1,GCA_023933295.1
PDT001451060.1,GCA_025658625.1
PDT002081945.2,GCA_036665835.1
PDT002081856.2,GCA_036664035.1
PDT002332707.1,
PDT002165061.1,
PDT002164198.1,
PDT000070806.1,GCA_001067875.1
PDT001226049.4,
PDT001226085.4,
PDT000096368.1,GCA_001451255.1
PDT000411584.1,GCA_003834445.1
PDT001994014.1,GCA_033892585.1
PDT001087605.1,GCA_021657515.1
PDT000652631.1,GCA_009765195.1
PDT000096499.1,GCA_001453885.1
PDT001349753.1,GCA_023933045.1
PDT001514304.1,GCA_026623145.1
PDT002257247.1,GCA_040715475.1
PDT002055293.1,GCA_035728305.1
PDT002336490.1,
PDT000759786.1,
PDT002164407.1,
PDT002014255.1,GCA_034045575.1
PDT002231935.1,GCA_040363085.1
PDT002035626.1,GCA_034483985.1
PDT001726209.1,GCA_033691455.1
PDT000673557.1,GCA_021706735.1
PDT000866291.1,GCA_021668015.1
PDT001087779.1,GCA_021651415.1
PDT001593677.1,
PDT002081893.2,GCA_036664795.1
PDT001877371.1,GCA_031205335.1
PDT002069537.1,GCA_036317085.1
PDT000045333.1,GCA_000794185.1
PDT001994321.1,GCA_033887245.1
PDT001346597.1,GCA_023936085.1
PDT001337212.1,GCA_023717065.1
PDT001465235.1,GCA_025799645.1
PDT001897996.1,GCA_031849395.1
PDT002081860.2,GCA_036664135.1
PDT002098905.1,GCA_037001145.1
PDT002344747.1,
PDT000768387.1,
PDT000319072.1,GCA_900406905.1
PDT000358837.1,GCA_900455115.1
PDT001997761.1,GCA_033924745.1
PDT001994369.1,GCA_033886345.1
PDT000904158.1,GCA_015738435.1
PDT000639773.1,GCA_009727135.1
PDT001116469.2,GCA_019738995.2
PDT001211410.1,
PDT000173128.1,GCA_900147455.1
PDT000045280.1,GCA_000793135.1
PDT000045292.1,GCA_000793365.1
PDT001343748.1,GCA_023961875.1
PDT001348682.1,GCA_024072795.1
PDT001997170.1,GCA_033936485.1
PDT001210169.1,GCA_021597965.1
PDT002273777.1,GCA_040900905.1
PDT001677080.1,
PDT001226131.4,
PDT001991798.1,GCA_033797245.1
PDT000801674.1,GCA_014042515.1
PDT002035237.1,GCA_034486405.1
PDT000441942.1,
PDT000888603.1,
PDT001474944.1,
PDT002164205.1,
PDT000045481.1,GCA_000797165.1
PDT001451119.1,GCA_025661795.1
PDT000754220.1,GCA_021684675.1
PDT000391904.1,GCA_003629515.1
PDT000483071.1,GCA_004373725.1
PDT000686166.1,GCA_010607545.1
PDT002344701.1,
PDT000173111.1,GCA_900147315.1
PDT001505135.1,GCA_026532575.1
PDT000411877.1,GCA_003841045.1
PDT000400247.1,GCA_003698385.1
PDT000188388.1,GCA_002001225.1
PDT001997519.1,GCA_033929585.1
PDT001994204.1,GCA_033889545.1
PDT001994405.1,GCA_033885585.1
PDT001339036.1,GCA_024004475.1
PDT002223319.2,GCA_040258265.1
PDT001730398.1,GCA_029989665.1
PDT001877516.1,GCA_031211205.1
PDT002319848.1,
PDT002266635.1,GCA_040884745.1
PDT000526995.1,GCA_901482535.1
PDT002042801.1,GCA_034814225.1
PDT000882587.1,
PDT001286254.1,GCA_022988945.1
PDT001323531.1,GCA_023683365.1
PDT001736391.1,GCA_030015745.1
PDT000749288.1,
PDT000768309.1,GCA_021678355.1
PDT002164170.1,
PDT002165076.1,
PDT002223409.1,GCA_040273595.1
PDT000400265.1,GCA_003698745.1
PDT000411588.1,GCA_003834545.1
PDT000430057.1,GCA_003977995.1
PDT001993792.1,GCA_033893205.1
PDT001222015.1,GCA_021588305.1
PDT002130849.1,GCA_034127025.2
PDT001611642.1,GCA_028567255.1
PDT001877433.1,GCA_031207095.1
PDT002331232.1,GCA_041353815.1
PDT000045305.1,GCA_000793645.1
PDT001682416.1,GCA_029604125.1
PDT002021187.1,GCA_963442415.1
PDT002164118.1,
PDT002305326.1,
PDT001854278.1,GCA_031637275.1
PDT001874959.2,GCA_031237285.2
PDT001735959.1,GCA_033629085.1
PDT001435725.1,GCA_025398115.1
PDT001638973.1,GCA_028826715.1
PDT001200631.1,
PDT002164300.1,
PDT001226038.4,
PDT000790058.1,GCA_013421355.1
PDT001345939.1,GCA_023923465.1
PDT001344410.1,GCA_023942475.1
PDT001375079.1,GCA_024464635.1
PDT001776115.1,GCA_030252465.1
PDT000768261.1,GCA_021679135.1
PDT001495036.1,GCA_026317965.1
PDT001346658.1,GCA_023916085.1
PDT001443642.1,GCA_025603565.1
PDT002164411.1,
PDT002317247.1,GCA_041267985.1
PDT001414002.1,GCA_025130175.1
PDT000045466.1,GCA_000796865.1
PDT001019440.3,GCA_021661915.3
PDT000411586.1,GCA_003834495.1
PDT000972480.1,GCA_016922015.1
PDT001413964.1,GCA_025129415.1
PDT002147228.1,GCA_038508745.1
PDT000106760.1,GCA_001560865.1
PDT001500747.1,GCA_026337675.1
PDT002120376.1,GCA_037487305.1
PDT001993749.1,GCA_033894065.1
PDT001997360.1,GCA_033932685.1
PDT000673596.1,GCA_021706335.1
PDT001913367.1,GCA_032334455.1
PDT002164332.1,
PDT001861126.1,GCA_030871245.1
PDT001994498.1,GCA_033883795.1
PDT001873030.2,GCA_031163685.1
PDT001269118.1,
PDT000866285.1,GCA_021668135.1
PDT002035286.1,GCA_034485805.1
PDT002265946.1,
PDT001413368.1,GCA_025108545.1
