target_acc,asm_acc
PDT000848155.2,GCA_014730015.1
PDT000848091.2,GCA_014726735.1
PDT001998784.1,GCA_033904795.1
PDT001998128.1,GCA_033917645.1
PDT001998137.1,GCA_033917465.1
PDT001378291.1,GCA_024515915.1
PDT000711589.2,GCA_011290765.1
PDT001524282.1,GCA_026862915.1
PDT000878602.2,GCA_016085835.1
PDT001098178.1,
PDT001098153.1,
PDT001098250.1,GCA_019409675.1
PDT001679659.1,GCA_029596665.1
PDT001823806.1,GCA_032422085.1
PDT001602006.1,
PDT000654776.2,GCA_009764915.1
PDT001607811.1,GCA_028553995.1
PDT000813646.1,GCA_009457295.1
PDT000766297.2,GCA_013338525.1
PDT001530674.1,GCA_027190265.1
PDT001530832.1,GCA_027187225.1
PDT001531241.1,GCA_027179115.1
PDT001531339.1,GCA_027177165.1
PDT001530738.1,GCA_027189025.1
PDT000972615.1,GCA_016920025.1
PDT000693262.2,GCA_011007255.1
PDT000693709.2,GCA_011031365.1
PDT001526872.1,GCA_026937905.1
PDT001526833.1,GCA_026914635.1
PDT000648450.2,GCA_009750025.1
PDT001017083.1,GCA_018212405.1
PDT000648600.2,GCA_009753045.1
PDT001017035.1,GCA_018211445.1
PDT001515980.1,GCA_026726785.1
PDT001509439.1,GCA_026603255.1
PDT001792946.1,GCA_030350385.1
PDT001606599.1,
PDT001594057.1,GCA_028195185.1
PDT001224455.1,GCA_021478305.1
PDT001231733.1,GCA_021576915.1
PDT001076391.1,GCA_018985705.1
PDT001578463.3,GCA_028164945.1
PDT000871182.1,GCA_015540905.1
PDT000839741.2,GCA_014637225.1
PDT000164459.2,GCA_001743495.1
PDT001595869.1,GCA_028214255.1
PDT001595878.1,GCA_028214055.1
PDT001022755.2,GCA_018306305.1
PDT001022765.2,GCA_018306505.1
PDT001342375.1,GCA_023851695.1
PDT001342358.1,GCA_023851345.1
PDT001820325.1,GCA_030487325.1
PDT002011550.1,GCA_034001305.1
PDT001519218.1,GCA_026771205.1
PDT000916446.1,GCA_016014935.1
PDT000916533.1,GCA_016016715.1
PDT001572778.1,GCA_027852355.1
PDT001567297.1,
PDT001520599.1,GCA_026840455.1
PDT001521599.1,
PDT001520783.1,GCA_026836915.1
PDT000942969.1,GCA_017197395.1
PDT001703422.1,GCA_031514925.1
PDT001571737.1,GCA_027841195.1
PDT001073023.1,GCA_018918725.1
PDT001165303.1,GCA_020665855.1
PDT001586059.1,
PDT001072985.1,GCA_018915275.1
PDT001836311.1,GCA_032027805.1
PDT001522513.1,GCA_026815085.1
PDT001052795.1,GCA_018595885.1
PDT001148311.1,GCA_020389325.1
PDT001082311.1,GCA_019098765.1
PDT001115582.1,GCA_019712425.1
PDT001077807.1,GCA_019018585.1
PDT001077559.1,GCA_019015525.1
PDT001611897.1,GCA_028585445.1
PDT001502433.1,GCA_026519565.1
PDT002007870.1,GCA_033958345.1
PDT001254638.1,GCA_022396295.1
PDT001607764.1,GCA_028520545.1
PDT001676851.1,GCA_029526815.1
PDT001408852.1,GCA_024898155.1
PDT001596126.1,
PDT001526907.1,GCA_026936785.1
PDT001385716.1,GCA_024593055.1
PDT001536231.1,GCA_026972815.1
PDT001534591.1,GCA_027070945.1
PDT001534218.1,GCA_027093775.1
PDT001536384.1,GCA_026969675.1
PDT001534578.1,GCA_027072215.1
PDT001534623.1,GCA_027069525.1
PDT002032021.1,
PDT001534188.1,GCA_027094555.1
PDT001535250.1,GCA_027011865.1
PDT001536173.1,GCA_026974015.1
PDT001535903.1,GCA_026979495.1
PDT001535223.1,GCA_026993905.1
PDT001501073.1,GCA_026438835.1
PDT001535101.1,GCA_027022415.1
PDT002089150.1,
PDT000974421.1,GCA_017096945.1
PDT000995249.1,GCA_017664755.1
PDT001048888.1,GCA_018606585.1
PDT001501075.1,GCA_026438815.1
PDT001535898.1,GCA_026979655.1
PDT001501317.1,GCA_026433915.1
PDT000284266.2,GCA_900250175.1
PDT001507733.1,GCA_026588555.1
PDT001773474.1,GCA_030246365.1
PDT001507510.1,GCA_026604335.1
PDT001611911.1,GCA_028588065.1
PDT001563507.1,GCA_027669385.1
PDT001560980.1,GCA_027726045.1
PDT001564524.1,GCA_027658305.1
PDT001564640.1,GCA_027878105.1
PDT001564135.1,GCA_027881245.1
PDT001564606.1,GCA_027666015.1
PDT001562816.1,GCA_027630465.1
PDT001559920.1,GCA_027773825.1
PDT001565268.1,GCA_027732525.1
PDT001559570.1,GCA_027819695.1
PDT001559677.1,GCA_027814835.1
PDT001565195.1,GCA_027745435.1
PDT002033465.1,
PDT001565575.1,GCA_027741125.1
PDT001565399.1,GCA_027735085.1
PDT002090801.1,
PDT001559691.1,GCA_027812615.1
PDT001614509.1,GCA_028639785.1
PDT001565561.1,GCA_027732845.1
PDT000108806.2,GCA_015615975.2
PDT001562677.1,GCA_027646745.1
PDT001562331.1,GCA_027650385.1
PDT001562468.1,GCA_027635105.1
PDT001562056.1,GCA_027718125.1
PDT001601557.1,GCA_028453135.1
PDT002090622.1,
PDT001566339.1,GCA_027761185.1
PDT001566186.1,GCA_027776685.1
PDT001783531.1,GCA_030288355.1
PDT001783506.1,GCA_030287725.1
PDT001783564.1,GCA_030289015.1
PDT001642487.1,GCA_028987565.1
PDT001643775.1,GCA_028958805.1
PDT001645418.1,GCA_028919105.1
PDT001643439.1,GCA_028966625.1
PDT001645216.1,GCA_028926485.1
PDT001874192.1,GCA_031248875.1
PDT001616657.1,GCA_028666435.1
PDT001687045.1,GCA_029665865.1
PDT001690717.1,GCA_029765575.1
PDT002032470.1,
PDT001814035.1,GCA_032559495.1
PDT001507721.1,GCA_026590555.1
PDT001949379.1,GCA_032908045.1
PDT001507729.1,GCA_026586225.1
PDT002075548.1,GCA_036532115.1
PDT001836153.1,GCA_032032435.1
PDT001578497.1,GCA_027974985.1
PDT001908121.1,GCA_032139125.1
PDT001931566.1,GCA_032653885.1
PDT001975370.1,GCA_033494395.1
PDT001975367.1,GCA_033494435.1
PDT001984194.1,GCA_033650625.1
PDT001984330.1,GCA_033654025.1
PDT001984343.1,GCA_033662725.1
PDT002329053.1,GCA_041321415.1
PDT002329046.1,GCA_041321275.1
PDT002092571.1,
PDT002132578.1,GCA_037992085.1
PDT001820421.1,GCA_030489365.1
PDT002287059.1,
PDT002287130.1,
PDT002339813.1,
PDT002383345.1,GCA_041923965.1
PDT000371416.2,GCA_003422685.1
PDT000313795.2,GCA_003113975.1
PDT001571120.1,GCA_027833535.1
PDT001713163.1,
PDT001711610.1,GCA_032266925.1
PDT001714245.1,
PDT001713960.1,
PDT001711674.1,GCA_032266335.1
PDT001715168.1,
PDT001713576.1,
PDT001715125.1,
PDT001712852.1,GCA_032222525.1
PDT001714499.1,
PDT001712967.1,GCA_032221425.1
PDT001713286.1,
PDT001715877.1,GCA_033772515.1
PDT001532115.1,GCA_027161485.1
PDT001532199.1,GCA_027151725.1
PDT000117362.2,GCA_900040885.1
PDT000115668.2,GCA_900048175.1
PDT001555048.1,GCA_027505485.1
PDT000078962.2,GCA_001194545.1
PDT000078999.2,GCA_001195305.1
PDT000079421.2,GCA_001204195.1
PDT000090547.2,GCA_001354035.1
PDT000090465.2,GCA_001352395.1
PDT000079830.2,GCA_001212765.1
PDT000090458.2,GCA_001352255.1
PDT001579097.1,
PDT001544420.1,
PDT001541320.1,GCA_027212765.1
PDT001554550.1,GCA_027515405.1
PDT001552983.1,GCA_027548545.1
PDT001554267.1,GCA_027521145.1
PDT001553547.1,GCA_027529915.1
PDT001553039.1,GCA_027547545.1
PDT001646313.1,
PDT001595746.1,
PDT001528018.1,
PDT001567673.1,
PDT001567469.1,
PDT001567429.1,
PDT000088245.2,GCA_015619605.2
PDT001556222.1,GCA_027540565.1
PDT000202085.2,
PDT001506624.1,
PDT001506930.1,
PDT001506766.1,
PDT000202542.2,
PDT000822321.1,GCA_015542905.1
PDT002064055.1,
PDT001669365.1,GCA_029678625.1
PDT001596278.1,GCA_028256145.1
PDT001668095.1,GCA_029401825.1
PDT001668083.1,GCA_029402015.1
PDT001667864.1,GCA_029405545.1
PDT001669268.1,GCA_029394325.1
PDT001669352.1,GCA_029393135.1
PDT002131634.1,
PDT001511623.1,GCA_026631655.1
PDT001551883.1,
PDT000811372.1,GCA_015582015.1
PDT000811526.1,GCA_015579155.1
PDT001511191.1,GCA_026639995.1
PDT000772504.2,GCA_903801075.1
PDT001547693.1,
PDT001548475.1,
PDT000151609.2,GCA_019245665.1
PDT001582673.1,
PDT001557017.1,
PDT001589729.1,
PDT001525921.1,
PDT001975771.1,GCA_033567415.1
PDT001174332.1,GCA_020820355.1
PDT001573975.1,
PDT001710492.1,
PDT001710315.1,
PDT001585754.1,GCA_028086815.1
PDT001337585.1,GCA_024021215.1
PDT001337666.1,GCA_024019675.1
PDT001337669.1,GCA_024019575.1
PDT001337386.1,
PDT001345113.1,
PDT001349161.2,
PDT001345182.1,
PDT001191190.1,
PDT000885611.1,
PDT001579271.1,
PDT001557296.1,GCA_027606835.1
PDT001549976.1,GCA_027480615.1
PDT001549996.1,GCA_027481045.1
PDT001550119.1,GCA_027476755.1
PDT001544772.1,
PDT001086075.1,GCA_910589915.1
PDT001669894.1,GCA_029414255.1
PDT001539947.1,
PDT001591068.1,
PDT001977233.1,GCA_033522475.1
PDT001976774.1,GCA_033556035.1
PDT001976359.1,GCA_033560215.1
PDT001975997.1,GCA_033564375.1
PDT001976721.1,GCA_033530235.1
PDT001976769.1,GCA_033556055.1
PDT001977314.1,GCA_033527575.1
PDT001975867.1,GCA_033566155.1
PDT001977013.1,GCA_033525575.1
PDT001834724.1,GCA_032300535.1
PDT001720287.1,GCA_029951195.1
PDT002379903.1,
PDT002379893.1,
PDT001585687.1,GCA_028088135.1
PDT002033339.1,
PDT002117701.1,GCA_963993895.1
PDT001590198.1,
PDT001508527.2,GCA_026582345.2
PDT000084526.2,GCA_001297535.1
PDT000458731.1,
PDT000238906.2,GCA_002275985.1
PDT000236672.2,GCA_002259995.1
PDT000589530.1,GCA_015601685.1
PDT001503645.1,GCA_026487645.1
PDT001503292.1,GCA_026498765.1
PDT001499831.3,GCA_026456705.1
PDT001500573.4,GCA_026470025.1
PDT001499062.1,GCA_026459995.1
PDT001499359.5,GCA_026481725.1
PDT001500615.4,GCA_026471065.1
PDT001499774.5,GCA_026482785.1
PDT001499593.4,GCA_026483145.1
PDT001500243.1,GCA_026448965.1
PDT001499347.5,GCA_026503745.1
PDT001499989.1,GCA_026450785.1
PDT001499746.1,GCA_026451905.1
PDT001499446.1,GCA_026422675.1
PDT001516973.1,GCA_026747005.1
PDT001516972.1,GCA_026749075.1
PDT001670316.1,GCA_029422415.1
PDT001606828.1,GCA_028466075.1
PDT001601661.1,GCA_028451615.1
PDT001568238.1,GCA_027784665.1
PDT001568052.1,
PDT001187422.1,GCA_020997515.1
PDT001556397.1,GCA_027538565.1
PDT000210124.2,GCA_002124355.1
PDT001523995.1,GCA_026867755.1
PDT001599902.1,GCA_028393785.1
PDT001599895.1,GCA_028394005.1
PDT000294178.2,GCA_002982535.1
PDT001512215.1,GCA_026660605.1
PDT000349434.2,GCA_003309655.1
PDT000326583.2,GCA_003184985.1
PDT000812932.1,GCA_015566995.1
PDT001606957.1,
PDT001537042.1,GCA_026994015.1
PDT001599974.1,
PDT000848207.2,GCA_014731555.1
PDT001998759.1,GCA_033905305.1
PDT000977776.1,GCA_017154875.1
PDT000711668.2,GCA_011292375.1
PDT000878618.2,GCA_016083435.1
PDT000903133.1,GCA_015712865.1
PDT001098196.1,
PDT002345414.1,
PDT001525556.1,GCA_026893675.1
PDT001525691.1,GCA_026890415.1
PDT001992637.1,GCA_033863715.1
PDT001607792.1,GCA_028521345.1
PDT000791244.2,GCA_903809925.1
PDT000813938.1,GCA_009463125.1
PDT000813802.1,GCA_009460405.1
PDT000813642.1,GCA_009457185.1
PDT000766343.2,GCA_013339445.1
PDT001609705.1,GCA_028553625.1
PDT001530527.1,GCA_027198205.1
PDT001530604.1,GCA_027193485.1
PDT001530304.1,GCA_027246265.1
PDT001530103.1,GCA_027252475.1
PDT001530608.1,GCA_027193285.1
PDT001530563.1,GCA_027197345.1
PDT001531138.1,GCA_027181175.1
PDT001530735.1,GCA_027189085.1
PDT001531275.1,GCA_027178455.1
PDT001531370.1,GCA_027176505.1
PDT001531144.1,GCA_027180915.1
PDT000693553.2,GCA_011026795.1
PDT001526719.1,GCA_026918715.1
PDT001526723.1,GCA_026918605.1
PDT001526819.1,GCA_026914915.1
PDT001694393.1,GCA_030905765.1
PDT000648534.2,GCA_009751675.1
PDT000686639.2,GCA_010571005.1
PDT001515694.1,GCA_026733315.1
PDT001515695.1,GCA_026731935.1
PDT001515931.1,GCA_026725105.1
PDT001509453.1,GCA_026600275.1
PDT000707125.2,GCA_011060805.1
PDT001307493.1,
PDT000752503.2,GCA_013182115.1
PDT001231682.1,GCA_021575895.1
PDT001224612.1,GCA_021481455.1
PDT001224327.1,GCA_021475965.1
PDT001538728.1,GCA_027147405.1
PDT001538672.1,GCA_027149025.1
PDT001579871.1,GCA_027999185.1
PDT001579868.1,GCA_027999245.1
PDT001579796.1,
PDT001578373.1,GCA_027981345.1
PDT001576212.1,GCA_028002205.1
PDT001342590.1,GCA_023856105.1
PDT001609807.1,
PDT001648672.1,
PDT001596075.1,
PDT002011605.1,GCA_033992365.1
PDT002011576.1,GCA_033997645.1
PDT000916428.1,GCA_016014545.1
PDT001520945.1,GCA_026900615.1
PDT001059131.1,GCA_018680595.1
PDT001059152.1,GCA_018681025.1
PDT001251532.1,GCA_022326745.1
PDT001165158.1,GCA_020663255.1
PDT002383418.1,GCA_041925855.1
PDT001072961.1,GCA_018914805.1
PDT000990599.1,GCA_017581195.1
PDT001522552.1,GCA_026814425.1
PDT001075257.1,GCA_018984615.1
PDT001075241.1,GCA_018984295.1
PDT001077495.1,GCA_019014245.1
PDT001502369.1,GCA_026511185.1
PDT001502352.1,GCA_026508155.1
PDT001502354.1,GCA_026507395.1
PDT001502127.1,GCA_026516685.1
PDT001502450.1,GCA_026513445.1
PDT001502306.1,GCA_026511925.1
PDT002007857.1,GCA_033956765.1
PDT001616784.1,GCA_028664655.1
PDT001607298.1,GCA_028515945.1
PDT001607312.1,GCA_028514795.1
PDT001607750.1,GCA_028521705.1
PDT001607780.1,GCA_028520485.1
PDT001316774.1,GCA_023611545.1
PDT001408821.1,GCA_024897525.1
PDT001377167.1,GCA_024497415.1
PDT001299292.1,GCA_023197855.1
PDT001355441.1,GCA_024160625.1
PDT001535938.1,GCA_026977795.1
PDT001536140.1,GCA_026974675.1
PDT001534528.1,GCA_027074955.1
PDT001535100.1,GCA_027022445.1
PDT001534826.1,GCA_027042695.1
PDT001501122.1,GCA_026437875.1
PDT001534820.1,GCA_027042885.1
PDT000995062.1,GCA_017667535.1
PDT001409733.1,GCA_024915495.1
PDT001696694.1,GCA_030888145.1
PDT001718688.1,GCA_033752815.1
PDT001718551.1,GCA_033738935.1
PDT001552012.1,GCA_027899115.1
PDT001578728.1,GCA_027966065.1
PDT001578794.1,GCA_027964665.1
PDT001501504.1,GCA_026535505.1
PDT001501527.1,GCA_026430455.1
PDT001501354.1,GCA_026432575.1
PDT001536280.1,GCA_026971835.1
PDT001501025.1,GCA_026439795.1
PDT001507594.1,GCA_026591855.1
PDT001773379.1,GCA_030244165.1
PDT001949371.1,GCA_032907885.1
PDT001507714.1,GCA_026589135.1
PDT001815959.1,GCA_032532505.1
PDT001563259.1,GCA_027706905.1
PDT001563204.1,GCA_027655225.1
PDT001559515.1,GCA_027820865.1
PDT001564032.1,GCA_027702145.1
PDT001564542.1,GCA_027689005.1
PDT001566044.1,GCA_027769665.1
PDT001562202.1,GCA_027652835.1
PDT001559470.1,
PDT001565622.1,GCA_027732645.1
PDT001564198.1,GCA_027699625.1
PDT001408889.1,GCA_024899155.1
PDT002090654.1,
PDT001565689.1,GCA_027793735.1
PDT001561517.1,GCA_027639405.1
PDT001976274.1,GCA_033562415.1
PDT001562388.1,GCA_027649785.1
PDT001562045.1,GCA_027718305.1
PDT001562240.1,GCA_027868965.1
PDT001517217.1,GCA_026760975.1
PDT001566438.1,GCA_027754925.1
PDT001566119.1,GCA_027776785.1
PDT001606991.1,
PDT001644227.1,GCA_028947885.1
PDT001643588.1,GCA_028963805.1
PDT001793293.1,GCA_030357715.1
PDT001808954.1,GCA_030387315.1
PDT001690735.1,GCA_029765935.1
PDT001720171.1,GCA_029948815.1
PDT001720180.1,GCA_029948995.1
PDT001828252.1,
PDT001720292.1,GCA_029951295.1
PDT001717804.1,GCA_029930655.1
PDT001778482.1,GCA_032845665.1
PDT001507844.1,GCA_026591175.1
PDT001773359.1,GCA_030243745.1
PDT001507860.1,GCA_026587815.1
PDT000229788.2,GCA_002225055.1
PDT001931534.1,GCA_032653185.1
PDT001931528.1,GCA_032652945.1
PDT001984250.1,GCA_033647905.1
PDT002329107.1,GCA_041322575.1
PDT002064749.1,GCA_036041155.1
PDT002100210.1,GCA_037019555.1
PDT002363758.1,GCA_041733725.1
PDT002286856.1,
PDT002286821.1,
PDT002286776.1,
PDT001083807.1,GCA_019124385.1
PDT002286995.1,
PDT002287036.1,
PDT002286902.1,
PDT002287088.1,
PDT002286530.1,
PDT002339600.1,
PDT002182433.1,
PDT000371305.2,GCA_003420405.1
PDT001571144.1,GCA_027833295.1
PDT000132933.2,GCA_900080625.1
PDT001715695.1,GCA_033776015.1
PDT001714227.1,
PDT001715415.1,GCA_033780955.1
PDT001715444.1,GCA_033780375.1
PDT001715251.1,
PDT001713388.1,
PDT001712087.1,GCA_032228825.1
PDT001714952.1,
PDT001715499.1,GCA_033779715.1
PDT001714926.1,
PDT001715170.1,
PDT001712082.1,GCA_032228865.1
PDT001713147.1,
PDT001548343.1,
PDT000164697.2,GCA_900097735.1
PDT001532709.1,GCA_027126355.1
PDT001532866.1,GCA_027121135.1
PDT000117747.2,GCA_900048355.1
PDT000119269.2,GCA_900022615.1
PDT000116647.2,GCA_900039925.1
PDT000117439.2,GCA_900031665.1
PDT000118924.2,GCA_900040175.1
PDT000090519.2,GCA_001353475.1
PDT000079517.2,GCA_001206195.1
PDT000090438.2,GCA_001351855.1
PDT000079719.2,GCA_001210425.1
PDT001567219.1,
PDT001553390.1,
PDT001553100.1,GCA_027537405.1
PDT001544471.1,
PDT001555010.1,GCA_027506165.1
PDT001554619.1,GCA_027514005.1
PDT001554435.1,GCA_027517705.1
PDT001553866.1,
PDT001556104.1,GCA_027546265.1
PDT001521299.1,GCA_026832285.1
PDT001520414.1,GCA_026844355.1
PDT001527841.1,
PDT001567534.1,
PDT001567417.1,
PDT000822235.1,GCA_015543435.1
PDT001540352.1,GCA_027205625.1
PDT001556158.1,GCA_027545145.1
PDT001506842.1,
PDT000202350.2,
PDT000811017.1,
PDT000810436.1,
PDT000171063.2,GCA_900125205.1
PDT002064111.1,
PDT002064090.1,
PDT001524602.1,GCA_026886535.1
PDT001667950.1,GCA_029404275.1
PDT001616667.1,GCA_028666275.1
PDT001616669.1,GCA_028662335.1
PDT002131579.1,
PDT001600867.1,
PDT001528969.1,GCA_026942105.1
PDT000772406.2,GCA_903812055.1
PDT000791035.2,GCA_903807795.1
PDT000772818.2,GCA_903799625.1
PDT000772508.2,GCA_903801135.1
PDT000772340.2,GCA_903811405.1
PDT000791015.2,GCA_903807575.1
PDT001547683.1,
PDT001548490.1,
PDT000791063.2,GCA_903808055.1
PDT001547054.1,GCA_027460965.1
PDT001557044.1,
PDT001591271.1,
PDT001193511.1,
PDT001550658.1,
PDT001739174.1,
PDT001607653.1,
PDT001574231.1,
PDT001574049.1,
PDT001574018.1,
PDT001574187.1,
PDT000284367.2,GCA_900251175.1
PDT001710907.1,
PDT001710469.1,
PDT001710217.1,
PDT001710865.1,
PDT001579357.1,GCA_027955245.1
PDT001579362.1,GCA_027955185.1
PDT001337324.1,
PDT001344717.1,
PDT001337432.1,
PDT001337686.1,GCA_024019235.1
PDT001345143.1,
PDT001337582.1,GCA_024021255.1
PDT001533555.1,GCA_027109275.1
PDT001600505.1,GCA_028426765.1
PDT000887668.1,
PDT001600573.1,GCA_028426265.1
PDT002033503.1,
PDT001510498.1,
PDT001509759.1,
PDT002314346.1,
PDT001598671.1,GCA_028391745.1
PDT001550023.1,GCA_027476075.1
PDT001550029.1,GCA_027480435.1
PDT001071425.1,GCA_018922405.1
PDT001086076.1,GCA_910589895.1
PDT001563518.1,GCA_027669045.1
PDT000641009.2,GCA_009728755.1
PDT001836002.1,GCA_032035395.1
PDT001903662.1,GCA_032114735.1
PDT001540266.1,
PDT001540175.1,
PDT001540055.1,
PDT001591105.1,
PDT001579672.1,GCA_028000525.1
PDT001736538.1,GCA_947037425.1
PDT001576146.1,GCA_028048315.1
PDT001494590.1,GCA_026311235.1
PDT001976707.1,GCA_033525795.1
PDT001976526.1,GCA_033519235.1
PDT001976797.1,GCA_033555875.1
PDT001976822.1,GCA_033523755.1
PDT001720299.1,GCA_029951435.1
PDT001828294.1,
PDT001828110.1,
PDT001917798.1,GCA_032496745.1
PDT001901917.1,GCA_032005085.1
PDT002345317.1,
PDT002277769.1,
PDT000035129.2,GCA_000723705.1
PDT001571620.1,
PDT001571648.1,
PDT000070760.2,GCA_001066875.1
PDT000050127.2,GCA_000877985.1
PDT001527919.1,
PDT001527797.1,
PDT001830937.3,GCA_031775495.2
PDT002011377.1,GCA_033996385.1
PDT001986202.1,GCA_033727015.1
PDT001868964.2,GCA_031028025.2
PDT000236691.2,GCA_002260355.1
PDT001520209.1,GCA_026848075.1
PDT001694981.1,GCA_030900885.1
PDT000589493.1,GCA_015602425.1
PDT001503155.1,GCA_026502205.1
PDT001499545.5,GCA_026481505.1
PDT001499431.3,GCA_026454425.1
PDT001498893.4,GCA_026462425.1
PDT001499624.1,GCA_026453105.1
PDT000408163.2,GCA_003725435.1
PDT001539081.1,GCA_027170085.1
PDT001568886.1,GCA_027774805.1
PDT000460410.2,GCA_004136235.1
PDT000210054.2,GCA_002122955.1
PDT001508713.1,GCA_026607075.1
PDT000229807.2,GCA_002225455.1
PDT001512334.1,GCA_026654295.1
PDT000349470.2,GCA_003310395.1
PDT000812919.1,GCA_015566975.1
PDT000812739.1,GCA_015570955.1
PDT001606988.1,
PDT001536689.1,GCA_027019665.1
PDT001695156.1,GCA_030898625.1
PDT000605618.2,GCA_008936475.1
PDT001998534.1,GCA_033909485.1
PDT000904521.1,GCA_015725905.1
PDT001998235.1,GCA_033915545.1
PDT001998338.1,GCA_033913445.1
PDT000711619.2,GCA_011291365.1
PDT001524213.1,GCA_026870375.1
PDT001600460.1,GCA_028417195.1
PDT001098180.1,
PDT002345412.1,
PDT001525538.1,GCA_026894055.1
PDT001525652.1,GCA_026890535.1
PDT000516986.2,GCA_005861465.1
PDT000813730.1,GCA_009458985.1
PDT000766334.2,GCA_013339265.1
PDT000766303.2,GCA_013338645.1
PDT001530217.1,GCA_027248995.1
PDT001530641.1,GCA_027190925.1
PDT001530066.1,GCA_027253155.1
PDT001530573.1,GCA_027197145.1
PDT001530535.1,GCA_027198025.1
PDT001530460.1,GCA_027204785.1
PDT001531261.1,GCA_027178755.1
PDT001530850.1,GCA_027186845.1
PDT001530995.1,GCA_027184075.1
PDT001530889.1,GCA_027186125.1
PDT000693264.2,GCA_011007275.1
PDT000693711.2,GCA_011031375.1
PDT001526801.1,GCA_026915275.1
PDT000648635.2,GCA_009754085.1
PDT000648511.2,GCA_009751265.1
PDT001017167.1,GCA_018214085.1
PDT001515741.1,GCA_026731015.1
PDT001509203.1,GCA_026602695.1
PDT001509238.1,GCA_026601955.1
PDT000707223.2,GCA_011063645.1
PDT000707085.2,GCA_011059985.1
PDT001712121.1,GCA_032228585.1
PDT001307558.1,GCA_023362315.1
PDT001607014.1,GCA_028509655.1
PDT001606540.1,
PDT001594059.1,GCA_028195145.1
PDT001231481.1,GCA_021574215.1
PDT001231627.1,GCA_021574795.1
PDT002154738.1,GCA_039032835.1
PDT001562482.1,GCA_027630685.1
PDT001317680.1,GCA_023603265.1
PDT001578094.1,GCA_027990745.1
PDT001578292.1,GCA_027985495.1
PDT001565490.1,GCA_027734905.1
PDT000844031.1,GCA_014694835.1
PDT001022835.2,GCA_018307895.1
PDT001342344.1,GCA_023851065.1
PDT001342572.1,GCA_023855745.1
PDT001342524.1,GCA_023854785.1
PDT000791721.2,GCA_013423465.1
PDT002011702.1,GCA_033993945.1
PDT001519118.1,GCA_026777345.1
PDT000916384.1,GCA_016013695.1
PDT001572751.1,GCA_027852535.1
PDT001571714.1,GCA_027840535.1
PDT001165151.1,GCA_020663195.1
PDT001165293.1,GCA_020665655.1
PDT001165208.1,GCA_020663955.1
PDT002383423.1,GCA_041925955.1
PDT001597462.1,
PDT002075539.1,GCA_036531935.1
PDT001654404.1,GCA_029101625.1
PDT001112874.1,GCA_019659785.1
PDT001502232.1,GCA_026512185.1
PDT001501961.1,GCA_026517065.1
PDT001502384.1,GCA_026507315.1
PDT001607717.1,GCA_028519525.1
PDT000904291.1,GCA_015715165.1
PDT001174321.1,GCA_020820105.1
PDT001174338.1,GCA_020820475.1
PDT001965239.1,GCA_033256105.1
PDT001317684.1,GCA_023596965.1
PDT001516287.1,GCA_026743435.1
PDT001323833.1,GCA_023673025.1
PDT001516426.1,GCA_026742475.1
PDT001516486.1,GCA_026740195.1
PDT001596172.1,
PDT001783619.1,GCA_030290115.1
PDT001592312.1,GCA_028191525.1
PDT001378277.1,GCA_024515615.1
PDT001526901.1,GCA_026937555.1
PDT001315455.1,GCA_023545715.1
PDT001534616.1,GCA_027070175.1
PDT001536101.1,GCA_026978535.1
PDT001536407.1,GCA_026969235.1
PDT001614517.1,GCA_028638855.1
PDT001536334.1,GCA_026970695.1
PDT001536240.1,GCA_026972635.1
PDT001534242.1,GCA_027093295.1
PDT001077401.1,GCA_018998245.1
PDT000618864.1,GCA_015600125.1
PDT000618936.1,GCA_015596565.1
PDT000974311.1,GCA_017099475.1
PDT001049270.1,GCA_018602555.1
PDT001501406.1,GCA_026432375.1
PDT001578617.1,GCA_027968085.1
PDT001578568.1,GCA_027969345.1
PDT001500956.1,GCA_026441155.1
PDT001501312.1,GCA_026433975.1
PDT001501366.3,GCA_028159585.1
PDT001501624.1,GCA_026428575.1
PDT001508325.1,GCA_026584365.1
PDT001507515.1,GCA_026594195.1
PDT001773333.1,GCA_030243205.1
PDT001949398.1,GCA_032908425.1
PDT000873312.1,
PDT001563447.1,GCA_027704165.1
PDT001562996.1,GCA_027711865.1
PDT001563526.1,GCA_027873585.1
PDT001564716.1,GCA_027673905.1
PDT001559290.1,GCA_027825195.1
PDT001565211.1,GCA_027734545.1
PDT002040618.1,GCA_034650505.1
PDT001566602.1,GCA_027754225.1
PDT002091048.1,
PDT002090483.1,
PDT001561848.1,GCA_027627805.1
PDT001565387.1,GCA_027732305.1
PDT001566446.1,GCA_027768985.1
PDT001559799.1,GCA_027809195.1
PDT001565876.1,GCA_027759345.1
PDT001566088.1,GCA_027763925.1
PDT001783581.1,GCA_030289355.1
PDT001646643.1,GCA_029005615.1
PDT001783577.1,GCA_030289275.1
PDT001640284.1,GCA_028804575.1
PDT001640304.1,GCA_028805425.1
